Sample,AF,x,y,z
26,20,-1.182971855706654,-0.016555463903299154,-84.5376157715696
26,25,-0.712113035555468,-0.012148494303751117,-41.74828174714856
26,30,0.1834193194514582,-0.0009167474204581596,-36.698294652974475
26,35,-0.4875976458909838,-0.008430204136903683,-28.206552526212597
26,40,-0.17887947489159992,-0.0024263394105934104,-13.188925598729904
26,45,0.011797878585503196,-1.1653390583090864e-05,-11.944163891746657
26,50,0.03009954311147923,-0.00011266421227619306,-8.041496264038162
26,60,0.029463304914350445,-0.00016234522282217918,-5.347243973495468
26,70,0.14315739186528598,-0.004769825160888763,-4.298985940714364
26,80,0.05522001396333347,-0.0009944527265918263,-3.0667565069586877
26,90,0.062015092395970084,-0.0013860816417413297,-2.775328710989433
26,100,-0.009722632794929109,-3.489642368952327e-05,-2.70887923027038
27,0,-3.0865829431950313,-0.024219132934607663,-393.3785561040921
27,5,-1.680246625387515,-0.011791948981294202,-239.42592109065825
27,10,3.004153286850482,-0.0475509798214743,-189.81874783275592
27,15,2.2816805230203197,-0.041243502977463126,-126.24816218403514
27,20,-0.4501930406378473,-0.0026205950603905926,-77.34014714150152
27,25,0.19474859359236293,-0.0008768362793052323,-43.254824213292174
27,30,-0.1359733836416513,-0.0006290346253670664,-29.392593276394148
27,35,-0.29950629510343385,-0.0038542820412142825,-23.275787107643854
27,40,-0.5727878984607582,-0.019066024912014548,-17.21741603050721
27,45,-0.16041643737370118,-0.0023664454528851842,-10.875481295381535
27,50,0.04642218294060045,-0.0002851639845540551,-7.557264747882399
27,60,-0.06849044121551161,-0.00080436661330297,-5.832246082792779
27,70,-0.27925774780609275,-0.01479215825173779,-5.279433583683016
27,80,-0.10301613816009005,-0.002641779797641696,-4.018432443776017
27,90,-0.04242066907743958,-0.0005380534486029059,-3.3447567608496462
27,100,-0.007747591905680759,-2.4360352281269078e-05,-2.4640644091081225
28,0,-11.704757016192769,-0.2778166542983731,-390.7599572631284
28,5,-1.030241960939219,0.002367854502695087,-262.5447003205492
28,10,-3.024688259456858,-0.0377665239102153,-161.6740204691303
28,15,1.788946363858303,-0.04198729409714558,-103.76321760464938
28,20,0.2504654105886429,-0.0023393114480526047,-80.35299712642643
28,25,0.6162306977712512,-0.010475391314527783,-57.19627711196204
28,30,-0.266203289379615,-0.0005381666057366983,-32.289757983762314
28,35,-0.5645110952196024,-0.01101851799222488,-21.93179493850948
28,40,-0.030478317683775392,0.0001334611729251282,-16.532670878027442
28,45,-0.22167051795328155,-0.0036890219093130136,-9.695348535989604
28,50,-0.2804965957424597,-0.0065578280915273976,-9.476861753059426
28,60,-0.018456241685649258,6.442546426055241e-05,-6.756352121900065
28,70,-0.1317926312145445,-0.0029259319548070816,-4.637249738609655
28,80,0.00564294457689229,-4.371946932146383e-05,-3.700201226855422
28,90,-0.006410886856872135,2.7376626278698e-05,-3.2841411089566077
28,100,-0.018388689271152173,-5.783131119839827e-06,-2.8130234919029045
29,0,-5.452923576429577,-0.044611655596914775,-346.4089844482247
29,5,-2.351405451293997,-0.006151646632427816,-231.07526637676935
29,10,-3.9841098980023175,-0.07103309068100834,-156.92829272285212
29,15,1.1003429501745428,-0.01910681708544093,-112.25640603080188
29,20,-2.141324091791404,-0.04045742666687303,-80.95035573608041
29,25,-0.35002084541413936,0.0003696069815771824,-53.81961593940304
29,30,-1.190211934382745,-0.03869661961693178,-29.710238180970926
29,35,-0.5550197826259402,-0.008966793886493938,-23.403530057912185
29,40,-0.4080110594655187,-0.007337233073761191,-15.974201459101076
29,45,-0.19544574709551094,-0.0016557777318120094,-12.19108462508116
29,50,-0.04194559865732732,0.0001242527032253702,-9.124068376572145
29,60,0.05404894218432723,-0.0009056788604682529,-5.8783462473733445
29,70,0.0968229967249636,-0.0028222183309438587,-4.487802869660021
29,80,0.051035764671319,-0.0011159382026909382,-3.568829810686175
29,90,-0.054168442233887636,-0.0005609464368494921,-3.0235278738275557
29,100,0.0027994227117617166,-2.3840030587037686e-05,-2.927191152744684
30,0,-0.24676019351598735,0.00046098954592286337,-376.82511933105366
30,5,3.3564284118285705,-0.05461322594179832,-244.17783444478277
30,10,-3.0327123055593517,-0.04949634682675516,-160.95407059965868
30,15,-1.6146966840907742,-0.021731966998748457,-101.03876667375475
30,20,-0.3730247561888994,-0.0009239061378559444,-74.60757459238766
30,25,-1.0334451217648672,-0.017130096989188038,-54.11583501590732
30,30,-0.6698389015169528,-0.011857431783952939,-33.12317917378755
30,35,-0.6355996954405428,-0.014485624318670547,-25.114199400712057
30,40,-0.6032242654368953,-0.022144793578056005,-15.384077584689926
30,45,0.3509026662254803,-0.013516411866180973,-9.756566256462065
30,50,-0.3746694525430973,-0.014205599990256763,-9.271044203752744
30,60,-0.12807559256058632,-0.0022851362186536934,-6.289691486725102
30,70,0.09390658753239693,-0.002169008727997955,-4.5657051337255155
30,80,-0.0566409693704528,-0.000750879965724785,-3.5896451369094993
30,90,0.00903966111469461,-4.8944599041465715e-05,-3.126467119337302
30,100,0.04412949807222845,-0.00101372937423291,-2.158755129337963
31,0,-20.111787981931563,-1.175430562621828,-333.31384783405815
31,5,-9.054644911120077,-0.3456499310605559,-225.5903354929565
31,10,-6.08396293610185,-0.23145896038998415,-152.06801570682023
31,15,-2.549781616760131,-0.05166569395846402,-114.60160308919306
31,20,-1.981001217348282,-0.055749238293939206,-65.76661850982
31,25,-0.9857354865031018,-0.021954990126941788,-40.63593494446404
31,30,-2.19906618635019,-0.11528906334527657,-40.46314694836745
31,35,-0.9102438393073294,-0.03620207951416431,-21.81158326758807
31,40,-0.3793752836598148,-0.0078106667000110335,-16.805594933370543
31,45,-0.29145216919338157,-0.006699858347270895,-11.670988358261539
31,50,-0.24186166584318905,-0.007866483549322227,-7.010750496703161
31,60,-0.14537472961879966,-0.004462871029345591,-4.449022338224664
31,70,-0.08500242210474587,-0.0018661120353423133,-3.5508100755625462
31,80,-0.10641781406532883,-0.003087364405597281,-3.433891002891729
31,90,-0.0760102833061961,-0.0018470341507509519,-2.891963862880563
31,100,-0.12764679858275388,-0.0056444992377301184,-2.7647974475606856
32,0,-25.704136666236753,-1.311166941299833,-375.45188616220634
32,5,0.25946447682277657,-0.004791521396590108,-262.96665070906283
32,10,-5.791972020199422,-0.09048105221700402,-174.9491534916143
32,15,-2.8082639823531843,-0.023965914142653023,-107.94041831641451
32,20,-5.0838148106894465,-0.21201812707732418,-85.90998148405406
32,25,-3.28033952357475,-0.14726197618387327,-52.60472206183858
32,30,-1.4451834900990628,-0.03790562373223927,-33.06016148590615
32,35,-1.276227544997116,-0.039443877512781965,-26.37407949033413
32,40,-1.1821540875190573,-0.0480601711050706,-20.33713271215586
32,45,-0.57154201975105,-0.014201977283500988,-13.500891983218379
32,50,0.010973511990935122,-0.00020559714658447643,-8.741481162276193
32,60,-0.26945152562697866,-0.006662852877970056,-6.383200183051097
32,70,-0.3089000025465979,-0.014215868808177563,-4.865741781053482
32,80,-0.16161342624786476,-0.00443975892215509,-3.5949321334378674
32,90,-0.19933510026986692,-0.009906363127658614,-2.9684004678990763
32,100,-0.17207286600557223,-0.008318722638808932,-2.614977774433737
33,0,-14.439511224703216,-0.286794504182814,-371.9842316253817
33,5,-12.415149379565928,-0.4161632736457321,-236.59949987445614
33,10,-10.861225280749654,-0.46980291519144557,-174.62698734172304
33,15,-7.7193394085047835,-0.42939396168888067,-103.56248516248114
33,20,-4.842954356675259,-0.2161928766016925,-76.17102402625322
33,25,-3.4759076438581036,-0.11906595640786209,-65.32828583133748
33,30,-1.5889506847358932,-0.04368803433200929,-34.20751196752744
33,35,-1.8428031567203293,-0.11234041102713634,-23.076964337047176
33,40,-0.5844046247835669,-0.012589292457011434,-14.430451656525074
33,45,-0.40884076169146527,-0.006795912302263105,-11.491560790988665
33,50,-0.5684083818367223,-0.02531259265745179,-8.955275275379433
33,60,-0.3805130462542163,-0.02010521713394271,-5.302743462146719
33,70,-0.19311787598382832,-0.004170179775064859,-4.762475323888827
33,80,-0.1167822525766271,-0.0011213588022831362,-4.089758359970868
33,90,-0.12702251832427938,-0.0032972213965971934,-2.828156925726085
33,100,-0.0650809391475145,-0.0005074293563155697,-2.4330389409396087
34,0,-17.246161550114156,-0.3459108244949305,-378.38558089544813
34,5,-10.294042902453876,-0.12829060606465872,-271.04861888869516
34,10,-11.528053957957942,-0.4891117628966821,-169.6617459158753
34,15,-7.715681328216715,-0.284954159971585,-123.53991016936766
34,20,-2.7644385674601533,-0.031940974490098,-74.57439524193505
34,25,-2.247857786290405,-0.0368087054011709,-53.65615713235622
34,30,-1.576971646032098,-0.04302343795349557,-29.86333466418777
34,35,-1.0226151060389062,-0.020484099938738547,-22.44935693081525
34,40,-0.16667408494045277,0.0026329605946844577,-17.174623905877386
34,45,-0.6982394740589164,-0.026106961912223725,-11.098557825097627
34,50,-0.3403018829193918,-0.007829847361543546,-7.012047062663069
34,60,-0.27246088765447485,-0.004476965110836861,-6.494839720755334
34,70,-0.20558323843975637,-0.004076570640197304,-4.5332402107149665
34,80,-0.09982062302495334,-0.00014222487859624113,-3.7063108306828125
34,90,-0.16074396333274035,-0.004505350910545757,-3.001629011699838
34,100,-0.20800177721562688,-0.012998235833177867,-2.3645504395883434
35,0,-33.253273479227225,-2.2076770035616,-362.3231331282108
35,5,-10.916596704773951,-0.27493785223964096,-215.5870779484078
35,10,-9.684520930407805,-0.24895995220531092,-189.30439168916234
35,15,-10.26173127273629,-0.6865025977007689,-111.19573263054312
35,20,-3.1198442686934875,-0.06385760978567503,-67.94470900594476
35,25,-3.8488074429736496,-0.2075514864732543,-48.501264905749316
35,30,-3.1581037519985813,-0.19832772921766126,-35.805379576651504
35,35,-1.4432921385139792,-0.04732764349896211,-24.78024835392497
35,40,-1.1436227245846575,-0.05354081653521082,-15.826772094503124
35,45,-0.8241963622009388,-0.03527759994623385,-12.07627820847199
35,50,-0.5513601208841372,-0.02316866814154572,-8.172115273475168
35,60,-0.2618734960566957,-0.005626555385408179,-5.579433237042638
35,70,-0.21554456307458647,-0.005859640353743462,-4.094913305046776
35,80,-0.3628439742724733,-0.02661778470344749,-3.675743314625064
35,90,-0.2387990486543049,-0.014141700939267197,-2.8215359015306287
35,100,-0.10703408048713141,-0.001972065311634208,-2.4396528941176405
36,0,-29.805952193187625,-2.0983552953002205,-354.71421992955624
36,5,-20.494893473617488,-1.167156731422391,-290.11694603306154
36,10,-10.523388567875983,-0.5949995916003514,-149.826532685826
36,15,-4.5528558579874465,-0.14582159491211136,-99.45241720577756
36,20,-5.172456899374787,-0.2963843185026467,-72.85764562115969
36,25,-2.2022758956069186,-0.06518132262251378,-50.802371802209905
36,30,-2.2530000723042938,-0.11250400393016133,-35.39470276785001
36,35,-1.5727862320119397,-0.08116232032415009,-24.07905323512186
36,40,-1.0201412379294672,-0.049081258725206814,-16.497637629628844
36,45,-0.27919114850117455,-0.00379992726543034,-10.201740415086919
36,50,-0.4690562666693302,-0.026709397993251047,-6.640304476758535
36,60,-0.644298709928446,-0.06155816222539076,-5.914007164870051
36,70,-0.36103463476108283,-0.01865670576559007,-5.521344981233587
36,80,-0.21451294581546423,-0.010532602327725245,-3.4146796936032704
36,90,-0.13121268470997385,-0.004465109705262821,-2.746286921625712
36,100,-0.1311324085082814,-0.004900089071790044,-2.5655873199640506
37,0,-13.702614826978099,-0.3532656543632291,-373.6765121929855
37,5,-24.733413178902875,-1.7602954238120396,-301.9292530386362
37,10,-16.378353215458997,-1.3282891949093971,-178.46977034696496
37,15,-7.203842611571525,-0.45376527862297994,-97.63349645073514
37,20,-2.428978189536841,-0.06002651881434374,-68.22571129842517
37,25,-3.8665166784858833,-0.23295919347106706,-54.412786007119
37,30,-2.07579441925663,-0.09723140286042133,-35.977201589648395
37,35,-1.5703500495494591,-0.09392720593999704,-22.235518838525355
37,40,-1.094940431709242,-0.05333121520354692,-18.38422412732916
37,45,-1.033322176122466,-0.08431318043998776,-11.200031907045394
37,50,-0.5710372682291047,-0.03308130765493463,-8.305893554008055
37,60,-0.3051396634174732,-0.014965527158470346,-5.094525725923843
37,70,-0.24533549083581788,-0.012260053282822725,-4.033758688540151
37,80,-0.11024023152319908,-0.002369760630141905,-3.403826237687097
37,90,-0.17713730474013137,-0.007743989127784615,-3.2453409620339544
37,100,-0.20306876842026972,-0.01269790115576479,-2.769336525673601
38,0,-37.11686472209985,-2.996341569285173,-424.0574183650714
38,5,-21.25829343908367,-1.4176343158174531,-288.863414226907
38,10,-7.754771310620991,-0.289361686380316,-174.93131882825276
38,15,-7.267988273533178,-0.4353226861053232,-108.73728622839633
38,20,-3.722497893329469,-0.17558964664298002,-68.72746337142799
38,25,-4.0065222131254385,-0.2842957586181292,-51.47320501052264
38,30,-1.3877047222629886,-0.0414954044011125,-37.57762667908215
38,35,-1.568113194880128,-0.08373447771037251,-25.97482427922358
38,40,-1.068144715751985,-0.0588263534900317,-17.217305712087555
38,45,-0.7056853771761338,-0.042434547814418015,-10.520805880238543
38,50,-0.7576548083926878,-0.06383011304208988,-8.324574336976076
38,60,-0.24593969593100626,-0.0070365519267676846,-6.900850995235825
38,70,-0.4012103356480739,-0.03764367161179604,-3.9926934736794606
38,80,-0.23619248489608627,-0.015672290765082347,-3.2239150278756097
38,90,-0.217286393513733,-0.014737211976638841,-2.9078708271894493
38,100,-0.20404545283615422,-0.015010225759049757,-2.5371487579023473
39,0,-31.446452239883136,-2.2468756831186103,-381.7531441958544
39,5,-9.722258970775485,-0.2643499569024998,-254.14222512122402
39,10,-14.981350633392678,-1.0951681361088772,-178.32032608559172
39,15,-6.403198219582271,-0.33463971254140373,-101.18951389169366
39,20,-5.333313027461038,-0.3501838768365229,-69.60897785761024
39,25,-3.9667027010026663,-0.26743932996076447,-50.615455995671255
39,30,-2.795868271436937,-0.18626763085738318,-36.0406310595418
39,35,-2.4097430408513807,-0.24368694640834737,-21.56387011107183
39,40,-1.3904325913947853,-0.1078113728675674,-15.725965735199376
39,45,-0.9638514317304807,-0.07446331915437576,-10.935881524164765
39,50,-0.5555696046347978,-0.025737047318289196,-9.68548170085215
39,60,-0.5032290525821569,-0.032907737520834916,-6.590814351550997
39,70,-0.515690274034776,-0.05139055934162338,-4.675449013685258
39,80,-0.23397529645976625,-0.013281154024373505,-3.4527835594564213
39,90,-0.16279922051999202,-0.0065584703088754324,-3.171338984030762
39,100,-0.21709236760825523,-0.016507665934317087,-2.497327511168035
40,0,-25.838743368750915,-1.9998474642767032,-281.5022276422866
40,5,-20.55486637843925,-1.197260982573039,-282.54939902953123
40,10,-13.896550328813113,-0.9451373257212748,-168.51247761425503
40,15,-8.192305266989996,-0.4489475806062486,-118.18983854518173
40,20,-8.297415965474903,-0.7280729266020404,-81.30893927889443
40,25,-2.612816155013865,-0.0880603601413236,-54.13837663207351
40,30,-4.144976055188537,-0.40171681240511425,-37.30322164573542
40,35,-2.251596115236136,-0.21275081945560984,-20.71058161512437
40,40,-1.0125205714325411,-0.05292767844140569,-15.158586137762246
40,45,-0.8353916168760918,-0.06529987413549455,-9.026146228995103
40,50,-0.6655759517516255,-0.05107730419847481,-7.30294948039363
40,60,-0.46429155215235457,-0.029191163572713216,-6.002244462745763
40,70,-0.377284500725148,-0.028244329148097855,-4.226225324431922
40,80,-0.22289521141557378,-0.00948322275945053,-3.9041621727701896
40,90,-0.3071321137764978,-0.025775823223095032,-3.1256583742772146
40,100,-0.256940095722754,-0.021174790261263458,-2.6553779902111807
41,0,-48.82340836254339,-4.628843236389146,-454.094402140661
41,5,-34.13373625922382,-3.8889570951442898,-270.123570274235
41,10,-13.642467639454965,-0.9259111097346305,-168.8123595530849
41,15,-8.198448351870452,-0.47600546661472337,-115.38418933073163
41,20,-8.77225094797794,-0.7560439918381281,-88.61802860664872
41,25,-5.238829303143609,-0.4150846113177184,-56.883188447411136
41,30,-3.8492041612996406,-0.3577056373832122,-36.429400495824765
41,35,-2.439859816182367,-0.19296361231063555,-26.53323208766926
41,40,-1.6174530899856365,-0.12138375717560082,-18.39183099357942
41,45,-0.9029931680383613,-0.06170925811220902,-11.109599802517444
41,50,-0.5013406885250266,-0.024558190731186477,-8.08494814755635
41,60,-0.6116247597025032,-0.0653626699927939,-5.121899376479852
41,70,-0.33794328510548477,-0.02405888266587629,-4.017570893761267
41,80,-0.26716124738137104,-0.016534083490871883,-3.5686133196127257
41,90,-0.23582895170413115,-0.012956521986079819,-3.470857915096936
41,100,-0.23696765530116068,-0.01737690936291796,-2.7477604031445
42,0,-49.03950428030597,-4.569354241210714,-429.8512575248107
42,5,-25.839581785883507,-2.016522216828948,-260.79792557485234
42,10,-13.505860668683175,-0.9701613833676633,-145.36369432061764
42,15,-7.276518085246898,-0.32598554011122927,-110.29698837780015
42,20,-7.444495411609517,-0.4942899546737299,-85.0767927262614
42,25,-4.915386211428642,-0.3713254792351068,-50.88437180740721
42,30,-4.063900160821768,-0.2964805111418338,-43.22087071495979
42,35,-3.1320214430330036,-0.3335562036430043,-24.61436802836034
42,40,-2.2600381969159598,-0.2786788077091978,-15.719555021101668
42,45,-1.4874579999544455,-0.16751493768420406,-11.161107970981108
42,50,-0.651584717284831,-0.050933988028808976,-6.5679050192405155
42,60,-0.6648768202476548,-0.04757717041777444,-7.177177974458238
42,70,-0.3350753701267466,-0.015345140508099063,-5.003603040939523
42,80,-0.46439678970285114,-0.043267291730834254,-4.070917068385248
42,90,-0.2788300986537455,-0.021960451092201443,-2.7940824181268256
42,100,-0.3213068416633639,-0.036259713445415946,-2.4067873545141034
43,0,-31.847263534321904,-2.8542747653176685,-306.746125029404
43,5,-20.6325930615963,-1.5138635087320427,-235.2365908483274
43,10,-20.83352398075643,-2.142512702203353,-178.25005349904438
43,15,-13.155873068742254,-1.2632838444504446,-119.43446875677685
43,20,-8.225260510066459,-0.7279253144415183,-80.08289159532532
43,25,-5.207136746328956,-0.5255102367711167,-45.28503162581889
43,30,-2.9545060944029538,-0.23203890025370183,-31.82459619297372
43,35,-3.0608729311592833,-0.3599226323000407,-23.296420105252533
43,40,-1.9043347262838048,-0.17840232521056798,-17.65940544980916
43,45,-0.7588172678952679,-0.043572118066293325,-10.562239477999896
43,50,-1.111223895228711,-0.12792439099177122,-8.616490905884966
43,60,-0.7488335584422416,-0.06918956925005966,-7.026972650472849
43,70,-0.5842713191880566,-0.058058696416303415,-5.149826260737886
43,80,-0.3956569715657452,-0.04080609093289537,-3.3767973158384263
43,90,-0.1665155802130888,-0.008278613872260235,-2.595170981467607
43,100,-0.21836927951871427,-0.015305501484719776,-2.5858244860443733
44,0,-53.10028289812625,-6.161980956987311,-435.0121749306256
44,5,-29.84294140872923,-3.160373304285355,-266.2199559093537
44,10,-16.648962733002055,-1.5507830033480616,-167.28784356363923
44,15,-16.0953657288179,-2.2012766537253894,-113.09498255623463
44,20,-9.357556318780047,-1.14558344042036,-72.92528293921157
44,25,-5.088391140749806,-0.44591601722561064,-54.08912350764173
44,30,-3.1854808315585843,-0.305195618033911,-31.183789857682115
44,35,-2.455595444669893,-0.22609196699690484,-24.939516403659614
44,40,-2.4421049900429224,-0.2844599184497767,-19.936353751192676
44,45,-1.6148431236103031,-0.19425125691170414,-12.792943793840266
44,50,-0.7561406866231611,-0.06821119074462836,-7.825819930145456
44,60,-0.7813918042006694,-0.08520152837927626,-6.783763002904635
44,70,-0.6301811717605325,-0.07734089609866447,-4.899739455709744
44,80,-0.3960942034989713,-0.04073575732970104,-3.6309196202090206
44,90,-0.40962777867612105,-0.05054383666890687,-3.1689556642887076
44,100,-0.19587645882134067,-0.015822792212877957,-2.2440309994161325
45,0,-47.65348522175901,-7.297910688538072,-314.0416219812091
45,5,-38.82501736875181,-6.730608175738927,-226.81723809594317
45,10,-23.280022917421604,-3.282044370419967,-166.3308712317018
45,15,-11.877053570929284,-1.3833822950265928,-102.34124524540202
45,20,-11.96193726383496,-1.8858589471153606,-76.63297591416148
45,25,-6.099271593089897,-0.8471584708273124,-44.218219261223474
45,30,-4.4266651241085935,-0.6594936246603756,-29.967082199007955
45,35,-2.823867773256411,-0.37871341355465576,-21.18705205357864
45,40,-2.8509230346942864,-0.43639402284281514,-18.796773466993763
45,45,-1.450213155120202,-0.21715588651012246,-9.768932034409845
45,50,-0.9466716223291857,-0.10788990882287433,-8.333753521566576
45,60,-0.8561523384108715,-0.13471331389290184,-5.495295162025232
45,70,-0.4621053390011798,-0.04881035333804561,-4.384233710789185
45,80,-0.45441431618378464,-0.06229511669901596,-3.3368702485959276
45,90,-0.37499998075277546,-0.05069579456108574,-2.791605064628198
45,100,-0.3474535832161638,-0.045085204948518844,-2.6925812399178866
46,0,-56.69015035355305,-8.102069090516423,-368.63125111146803
46,5,-34.45610191384869,-4.7406415614583555,-231.87802083895954
46,10,-25.203302271307926,-3.140265531880535,-185.43606812463685
46,15,-21.93576884259415,-3.622322316930485,-125.14996369669143
46,20,-9.864925771815768,-1.512075586976518,-60.213219127847495
46,25,-8.74182179104597,-1.3878421160781442,-51.68666607670533
46,30,-4.190968008116758,-0.44146305707941136,-35.820273022092486
46,35,-3.551786449147439,-0.4883347268005226,-23.917239035346924
46,40,-2.923067475829463,-0.4056810343993928,-19.517630136256454
46,45,-1.9402716945702023,-0.2877695669543421,-12.201108939175969
46,50,-1.6812469151782945,-0.2799105768763741,-9.521086114434032
46,60,-0.7189896630334149,-0.08360597821340168,-5.627512710979032
46,70,-0.5371598945277856,-0.06114407635224466,-4.285166599292734
46,80,-0.46714670436088546,-0.05468308408337102,-3.6347040477281256
46,90,-0.4468720503043515,-0.06336277730914205,-2.926659752262833
46,100,-0.5166529729555268,-0.08112874390979335,-3.0852516009334523
47,0,-67.5068851393528,-13.510549730449378,-326.3461349125846
47,5,-40.59636655465612,-7.325510868068186,-215.76425183816158
47,10,-29.23162413119064,-4.5531706696848975,-177.7725719703205
47,15,-20.734267361471435,-3.78827994075177,-108.95142238198825
47,20,-15.857099799632183,-3.274519027480997,-74.49502687165226
47,25,-8.699248698092013,-1.5326041920678075,-47.26098757433054
47,30,-5.1798057397283,-0.8060167202295213,-31.529659882703644
47,35,-5.055306669313848,-1.0215600791268462,-24.224031296784183
47,40,-2.199995466395242,-0.30080859745143246,-15.071871405452784
47,45,-1.6383249354463911,-0.28201091746911167,-9.09196064536297
47,50,-1.5174062226129363,-0.2740105745530981,-8.059459852572985
47,60,-1.25255869049618,-0.22287559860296438,-6.743188855504667
47,70,-1.0944352681268328,-0.20605713918459406,-5.5948750546282175
47,80,-0.6654332220347042,-0.11287349708545472,-3.742874956679938
47,90,-0.6377364077492008,-0.11123963389636746,-3.496462129606306
47,100,-0.4351862659401595,-0.06992164462307006,-2.5724592676736844
48,0,-69.34072090600769,-10.88141497311349,-366.5569806670191
48,5,-43.4515149958709,-7.11607018011254,-221.91792566443686
48,10,-34.3679995524612,-6.970474220106203,-147.35221256448125
48,15,-22.652833535518937,-4.104890537346844,-106.54760330462084
48,20,-12.958489465582522,-2.159260870271738,-65.2608609159634
48,25,-10.306832332992567,-1.6242567802593866,-54.30034477139019
48,30,-7.584412707251635,-1.4346526641008506,-34.43970246999455
48,35,-3.9310392866329473,-0.6019620504061917,-21.193840238876483
48,40,-3.2516591349927024,-0.6118066756215498,-14.830084247332403
48,45,-2.2284549771265905,-0.4173115856957283,-10.202979354975612
48,50,-1.814589886989838,-0.3077964603254819,-9.007367622636835
48,60,-1.1758453640289845,-0.2234843905540703,-5.318456800820091
48,70,-0.7255441920985372,-0.11726382184013642,-3.745325764511926
48,80,-0.6408633176211627,-0.11487411584891673,-3.0412206450335706
48,90,-0.5604262877236624,-0.09839074499865132,-2.7049927966067386
48,100,-0.5753346241369685,-0.11281780061816778,-2.5363097815717093
49,0,-103.72555232968703,-19.897241194931404,-388.92408044613796
49,5,-82.02001442573282,-17.790101804313533,-282.0335716756262
49,10,-44.83019687752111,-9.4147675959549,-157.73098948548068
49,15,-27.664801360651605,-5.9437543453263295,-95.7738160213222
49,20,-18.77035633384122,-3.7295869201476046,-68.67132327140234
49,25,-13.726611376385225,-2.9157347691476594,-47.90719880788088
49,30,-9.50365068510394,-1.96845414138355,-33.766561084954965
49,35,-5.847899972408317,-1.1725279163749003,-21.258913451048837
49,40,-4.227803839719475,-0.7929521837473835,-16.102053853555116
49,45,-2.2359669205063084,-0.36432651735395566,-9.372556186709092
49,50,-2.4310734208176563,-0.4705076217338604,-9.05913561429483
49,60,-1.4912582174030025,-0.3143654121222699,-5.232802958005054
49,70,-1.216990593816996,-0.27945569364466555,-4.01725419258171
49,80,-0.9164236684429963,-0.18492511136084208,-3.3165447722580406
49,90,-0.9074282691581088,-0.1655651802737834,-3.5224742910244635
49,100,-0.693565708256018,-0.14385910978365454,-2.461779875387005
50,0,-62.511936221930924,7.1097503097618295,358.90716647443736
50,5,-51.15743128649487,7.195021148673581,254.83396876633816
50,10,-24.436993451111256,2.5977446493740928,146.5061120319056
50,15,-23.239585966173472,3.5568968420798437,109.14599138688367
50,20,-12.775316409209639,1.4114496099837763,74.73238545374157
50,25,-10.391925500580331,1.3632583128787807,54.28543773146352
50,30,-6.345405964820097,0.8151485776610115,33.61884494411945
50,35,-5.275674002672276,0.7766386299937831,25.462079515023635
50,40,-2.289716981106722,0.24881798241227054,13.536927102986416
50,45,-2.0629515639172826,0.2772720513645028,10.600615570897297
50,50,-1.5396972948083134,0.21598969209740218,7.683500424211842
50,60,-1.1772863511637637,0.1298592560534474,6.893979427204819
50,70,-1.0072353783554269,0.12759013980973108,5.38689957887706
50,80,-0.6674546899188749,0.09318828722570204,3.3416543127366305
50,90,-0.5378907601652636,0.0732009862613975,2.74063412630375
50,100,-0.4612600752321314,0.05418563045436061,2.5931253590188508
51,0,-57.18733762755277,6.380404834984349,335.2006130233587
51,5,-50.99008941878196,6.607544858197931,270.6099531463713
51,10,-25.229473911491354,2.666378843914286,153.1237553941383
51,15,-24.13699292847549,3.5795233202037284,116.69856066434016
51,20,-13.464064565424776,1.315878166173375,85.83556946809335
51,25,-6.341286284942342,0.6087797179758957,40.8754444609655
51,30,-4.799611534651924,0.4592536946430871,31.000985420935358
51,35,-4.305351111329946,0.45089543434755636,26.281694075658958
51,40,-3.4505935159012164,0.5129073136618065,16.656010350533673
51,45,-2.0899358669531596,0.23114277742442565,12.31968454408613
51,50,-1.899139712037096,0.2726706418770176,9.392517392882384
51,60,-1.0389666948446603,0.11516022329611483,6.1157732233058955
51,70,-0.6020280747780229,0.05284658073309525,4.096971167077872
51,80,-0.6832134190031126,0.07983875579701542,3.885286658278026
51,90,-0.5244529137455083,0.05634395480518298,3.1498339306018166
51,100,-0.4776405137536102,0.055108090343592174,2.7391043708393013
52,0,-54.80891850639905,6.084467853708149,379.2477009457106
52,5,-36.94868268100133,3.672699497184521,277.71913517124244
52,10,-14.542537645105352,1.0096829206153117,140.81586493882264
52,15,-13.327590263611885,1.207686309705431,107.18827288447962
52,20,-9.490355192954686,0.9875379725787684,68.94536512915143
52,25,-8.985752425135306,1.1101698759646972,57.28325555107262
52,30,-3.711983086108361,0.29353643183639333,32.8849414176131
52,35,-4.006428987160689,0.5677734433845498,22.937692116918523
52,40,-2.0141813798712693,0.23146371980984146,13.575338899965686
52,45,-1.292759801921734,0.11294411273222316,10.673910581392853
52,50,-1.1523213542689545,0.12756219876637012,7.990463985878531
52,60,-0.8319291017290916,0.0883804253232251,5.950702119414376
52,70,-0.7201068419555601,0.09706261924387094,4.289082588731678
52,80,-0.670307552113796,0.08111294753011905,4.342256331266589
52,90,-0.4973603467380218,0.05315722479246417,3.541470130405519
52,100,-0.3593260689706867,0.033688896404575036,2.819300046224379
53,0,-39.179483737534525,4.507413092374806,349.7652685361179
53,5,-18.631768744770376,1.4643703541397073,244.87583886832036
53,10,-13.620955300914627,1.370418043761047,139.22492625166888
